,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,12,24,37,62,83,120,158,185,226,913,4.4.4.4.6.6.6.6.6(2).6(2)
1,V2,4,7,18,37,60,81,110,140,196,242,896,3.6.3.6.4.8
2,V3,4,12,23,38,55,90,119,150,191,230,913,4.6.4.6.4.8
3,V4,5,8,20,44,61,86,105,148,192,244,914,3.3.3.3.8.8.8.8.12(2).12(2)
4,V5,5,12,24,37,57,84,125,157,180,224,906,4.4.4.4.6(2).6(2).8.8.8.8
