,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,13,17,21,28,40,73,97,104,115,516
1,V2,3,4,10,22,32,38,48,58,98,152,466
2,V3,3,7,13,18,27,40,49,73,108,115,454
