,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.1464,0.0,0.0,"x, 0, 0",6 e,4mm,8
1,V2,5,0.3536,0.0,0.0,"x, 0, 0",6 e,4mm,8
2,V3,5,0.1464,0.0,0.5,"x, 0, 1/2",12 h,mm2,4
3,V4,3,0.3536,0.0,0.5,"x, 0, 1/2",12 h,mm2,4
