,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.1408,0.5617,"0, y, z",8 i,m
1,E2,0.5,0.0,0.3766,"1/2, 0, z",4 f,mm2
2,E3,0.25,0.0,0.2967,"x, 0, z",8 i,m
3,E4,0.3908,0.8592,0.3299,"x, y, z",16 j,1
4,E5,0.0,0.0,0.2168,"0, 0, z",4 e,mm2
5,E6,0.3592,0.8592,0.25,"x, 1/2+x, z",8 h,2
