,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.4525,0.1191,0.1135,"x, y, z",24 l,1,1
1,V2,5,0.2142,0.0,0.1306,"x, y, z",24 l,1,1
2,V3,5,0.2864,0.1432,0.0784,"2y, y, z",12 k,m,2
3,V4,5,0.1428,0.0714,0.0262,"2y, y, z",12 k,m,2
4,V5,4,0.5238,0.2619,0.2179,"2y, y, z",12 k,m,2
5,V6,5,0.3802,0.1901,0.1657,"2y, y, z",12 k,m,2
