,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,4,8,20,34,42,49,62,77,100,400,3.12.12
1,V2,3,5,12,20,29,42,50,69,96,136,463,3.8(2).12
2,V3,4,9,15,21,27,36,57,93,131,154,548,4.8.4.8.6.12
