,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,12,0.6667,0.3333,0.25,"2/3, 1/3, 1/4",2 d,-6m2,12
1,V2,4,0.2296,0.4592,0.25,"x, 2x, 1/4",6 h,mm2,4
