,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1002,0.3606,0.4323,"x, y, z",8 b,1,1
1,V2,3,0.2586,0.4721,0.1162,"x, y, z",8 b,1,1
2,V3,3,0.1628,0.3367,0.1848,"x, y, z",8 b,1,1
3,V4,5,0.1343,0.0935,0.2183,"x, y, z",8 b,1,1
4,V5,5,0.3791,0.4745,0.0379,"x, y, z",8 b,1,1
5,V6,5,0.3383,0.4337,0.4621,"x, y, z",8 b,1,1
