,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,27,62,111,174,251,342,447,566,699,2688
1,V2,8,30,66,114,178,254,346,450,570,702,2719
