,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 c,32,6
1,V2,3,0.1002,0.3998,0.25,"x, 1/2-x, 1/4",24 i,2,2
