,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0933,0.1866,0.8882,"x, 2x, z",6 n,m,2
1,V2,4,0.24,0.4801,0.7944,"x, 2x, z",6 n,m,2
2,V3,4,0.3333,0.6667,0.6118,"1/3, 2/3, z",2 h,3m,6
