,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,25,40,58,76,102,145,200,260,923,5.5.5.5.5.6
1,V2,4,12,24,38,57,83,115,151,202,271,958,5.5.5.5.5.5
2,V3,4,12,24,38,62,91,122,166,220,286,1026,5.5.5.5.5.5
3,V4,4,12,24,36,58,86,106,144,195,264,930,5.5.5.5.5.5
4,V5,4,12,25,43,70,107,152,202,251,314,1181,5.5.5.5.5.6
5,V6,4,12,25,46,82,118,162,217,274,326,1267,5.5.5.5.5.6
6,V7,4,12,27,51,82,125,175,228,279,334,1318,5.6.5.6.5.6
