,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.2081,0.0,"0, y, 0",4 g,2
1,E2,0.3883,0.0,0.0584,"x, 0, z",4 i,m
2,E3,0.25,0.25,0.0,"1/4, 1/4, 0",4 e,-1
3,E4,0.4213,0.3541,0.1882,"x, y, z",8 j,1
4,E5,0.5,0.5,0.5,"1/2, 1/2, 1/2",2 c,2/m
