,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,12,23,58,65,136,131,252,223,404,1308,6(2).6(2).6(3)
1,V2,4,16,24,60,68,146,140,264,224,414,1361,6(2).6(2).6(3).6(3).6(3).6(3)
2,V3,5,12,35,44,99,102,201,180,335,280,1294,6.6.6.6.6(2).6(2).6(2).6(2).6(3).*
