,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0503,0.625,"0, y, z",16 h,m,2
1,V2,4,0.5,0.25,0.625,"1/2, 1/4, 6/8",4 a,-4m2,8
2,V3,8,0.5,0.25,0.125,"1/2, 1/4, 1/8",4 b,-4m2,8
