,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.4567,0.9134,0.3368,"x, 2x, z",12 o,m,2
1,V2,4,0.3833,0.7666,0.1632,"x, 2x, z",12 o,m,2
