,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.78,0.0,0.0,"x, 0, z",4 c,m,2
1,V2,4,0.369,0.0,0.6864,"x, 0, z",4 c,m,2
