,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0894,0.0894,0.3976,"x, x, z",96 g,m,2
1,V2,3,0.125,0.125,0.4728,"1/8, 1/8, z",48 f,mm2,4
2,V3,5,0.125,0.125,0.5595,"1/8, 1/8, z",48 f,mm2,4
3,V4,5,0.0454,0.0454,0.476,"x, x, z",96 g,2,2
