,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.375,0.375,0.0,"x, x, 0",24 h,mm2
1,E2,0.375,0.5,0.125,"x, 1/2, z",48 j,m
2,E3,0.25,0.375,0.125,"1/4, y, 1/2-y",48 i,2
