,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,6,10,18,28,52,74,82,114,148,537,4.4.6.6.14(8).14(8)
1,V2,4,6,12,22,28,46,72,86,112,146,535,4.4.12.12.12.12
2,V3,3,7,11,17,31,46,66,93,112,137,524,4.6.12(2)
