,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1195,0.1195,0.0899,"x, x, z",12 n,m
1,E2,0.0797,0.1594,0.0,"x, 2x, 0",6 l,mm2
2,E3,0.1091,0.2182,0.1504,"x, 2x, z",12 o,m
3,E4,0.0,0.4309,0.4101,"0, y, z",12 n,m
4,E5,0.0798,0.5399,0.4101,"2y, y, z",12 o,m
5,E6,0.0797,0.4708,0.5,"x, y, 1/2",12 q,m
6,E7,0.1001,0.425,0.363,"x, y, z",24 r,1
7,E8,0.1896,0.3792,0.316,"x, 2x, x",12 o,m
8,E9,0.1296,0.3281,0.2635,"x, y, z",24 r,1
