,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,8,13,30,37,72,74,133,135,220,726,4.8(2).8(2)
1,V2,4,6,16,26,52,50,96,110,184,164,709,4.4.8.8.8.8
2,V3,4,8,20,20,44,60,104,98,172,176,707,8.8.8.8.8(2).8(2)
