,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,14,30,55,82,114,165,210,254,335,1265,6.6.6.6(2).6(2).6(2).6(2).6(2).6(2).*
1,V2,3,12,28,47,80,120,147,202,276,303,1219,6(3).6(3).6(3)
