,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3899,0.8899,0.75,"x, 1/2+x, 3/4",8 h,2
1,E2,0.1399,0.0,0.9104,"x, 0, z",8 i,m
