,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1906,0.6906,0.8094,"x, 1/2+x, 1-x",8 c,3,3
1,V2,3,0.6362,0.0712,0.6363,"x, y, z",24 d,1,1
