,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1837,0.3163,0.1753,"x, y, z",16 r,1,1
1,V2,4,0.5,0.3163,0.0869,"1/2, y, z",8 p,m,2
