,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1383,0.75,0.105,"x, 3/4, z",8 g,m,2
1,V2,4,0.1383,0.5617,0.185,"x, y, z",16 h,1,1
2,V3,3,0.5193,0.25,0.0207,"x, 1/4, z",8 g,m,2
3,V4,3,0.085,0.1383,0.129,"x, y, z",16 h,1,1
