,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,11,60,38,180,83,324,146,564,227,1646
1,V2,4,29,20,100,60,248,108,432,188,664,1854
