,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0599,0.25,"0, y, 1/4",4 c,2
1,E2,0.3518,0.0442,0.9302,"x, y, z",8 d,1
2,E3,0.3518,0.0157,0.1802,"x, y, z",8 d,1
3,E4,0.2591,0.117,0.1,"x, y, z",8 d,1
4,E5,0.5,0.8258,0.75,"1/2, y, 3/4",4 c,2
5,E6,0.1574,0.7846,0.6698,"x, y, z",8 d,1
6,E7,0.4074,0.7912,0.4198,"x, y, z",8 d,1
