,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.5,0.5,0.5,"1/2, 1/2, 1/2",1 d,4/mmm,16
1,V2,12,0.0,0.0,0.0,"0, 0, 0",1 a,4/mmm,16
