,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.3999,0.1551,"0, y, z",8 s,m
1,E2,0.1001,0.5,0.1551,"x, 1/2, z",8 t,m
2,E3,0.1001,0.3999,0.0,"x, y, 0",8 p,m
3,E4,0.1793,0.3999,0.25,"x, y, z",16 u,1
4,E5,0.3291,0.3291,0.3449,"x, x, z",8 r,m
5,E6,0.2584,0.5,0.3449,"x, 1/2, z",8 t,m
6,E7,0.2584,0.3999,0.5,"x, y, 1/2",8 q,m
