,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,30,22,142,61,336,120,606,199,960,2480
1,V2,12,12,88,42,244,92,480,162,796,252,2181
