,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,54,36,102,132,402,194,438,380,1757,8.8.8.8.8.8.8(7) .8(7).8(7).8(7).8(7).8(7).12(28).12(28).12(28)
1,V2,6,9,36,52,186,111,279,244,654,337,1915,4.4.4.6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2)
2,V3,3,14,21,80,79,243,160,405,291,745,2042,4.8(8).8(8)
