,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.3534,"0, 0 ,x",12 e,4mm,8
1,V2,3,0.1464,0.1464,0.3534,"x, x, z",48 k,m,2
