,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,8,17,33,56,81,116,157,194,260,926,6.7.7
1,V2,4,8,20,34,54,90,120,154,216,252,953,7(2).7(2).8.8.12.12
2,V3,4,8,18,34,56,86,118,150,216,246,937,6.6.8.8.10(2).10(2)
