,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.7162,0.5417,0.0,"x, y, z",8 b,1,1
1,V2,4,0.6353,0.3346,0.0786,"x, y, z",8 b,1,1
2,V3,4,0.0932,0.6387,0.3357,"x, y, z",8 b,1,1
3,V4,4,0.0837,0.1245,0.1148,"x, y, z",8 b,1,1
