,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0853,0.3183,0.0932,"x, y, z",16 k,1
1,E2,0.0,0.0,0.0,"0, 0, 0",8 f,-1
2,E3,0.0853,0.0853,0.25,"x, x, 1/4",8 h,2
3,E4,0.017,0.25,0.25,"x, 1/4, 1/4",8 i,2
