,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,12,0.0,0.0,0.5,"0, 0, 1/2",4 b,m-3m,48
1,V2,10,0.0,0.25,0.25,"0, 1/4, 1/4",24 d,mmm,8
