,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,36,218,580,1122,1844,2746,3828,5090,6532,8154,30151
1,V2,3,82,347,790,1413,2216,3199,4362,5705,7228,25346
