,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2014,0.3293,0.7985,"x, y, z",24 d,1
1,E2,0.1222,0.0793,0.7985,"x, y, z",24 d,1
2,E3,0.9514,0.3293,0.7808,"x, y, z",24 d,1
