,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.09,0.09,0.2876,"x, x, z",48 k,m,2
1,V2,6,0.2375,0.2375,0.0,"x, x, 0",24 h,mm2,4
2,V3,6,0.1864,0.41,0.0,"x, y, 1/2",48 j,m,2
