,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0,0.1464,"0, 0, z",4 g,mm2,4
1,V2,4,0.5,0.0,0.0,"1/2, 0, 0",2 d,mmm,8
