,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,7,19,38,55,77,126,201,275,346,1148
1,V2,5,12,19,31,54,91,149,208,249,292,1111
2,V3,3,6,20,35,44,71,110,190,271,310,1061
3,V4,3,8,20,37,50,69,124,216,273,312,1113
4,V5,7,14,21,35,56,99,167,226,255,300,1181
5,V6,5,12,20,31,56,100,153,211,259,307,1155
