,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.0,"0, 0, 0",2 a,mmm
1,E2,0.0,0.0,0.25,"0, 0, 1/4",2 e,-4m2
2,E3,0.5,0.0,0.125,"1/2, 0, z",4 i,mm2
