,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,15,32,55,85,122,165,215,272,335,1302,4.4.4.4.4.4.4.6.6.*
1,V2,6,16,32,56,86,122,166,216,272,336,1309,4.4.4.4.4.4.4.4.4.4.6.6.*.*.*
