,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.0,0.0832,"1/4, 0, z",4 c,2
1,E2,0.3927,0.25,0.25,"x, 1/4, 1/4",4 d,2
2,E3,0.5,0.5,0.0,"1/2, 1/2, 0",4 b,-1
3,E4,0.25,0.5,0.0832,"1/4, 1/2, z",4 c,2
