,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,4,6,8,14,22,32,38,40,57,225,3.16(2).16(2)
1,V2,3,4,6,8,14,22,32,36,38,56,220,3.16(2).16(2)
2,V3,3,4,6,10,14,20,28,36,42,44,208,3.16(2).16(2)
3,V4,3,4,7,10,15,18,26,35,38,46,203,3.12(2).16(2)
4,V5,3,4,6,10,14,20,30,40,47,53,228,3.16(2).16(2)
5,V6,3,4,7,10,15,19,29,40,46,60,234,3.12.16(2)
6,V7,3,5,7,10,15,22,29,37,49,64,242,4.12.16(2)
7,V8,3,5,7,10,15,21,25,31,40,48,206,4.12.12
