,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.1207,0.0604,0.0473,"x, y, z",18 f,1,1
1,V2,3,0.26,0.0725,0.1254,"x, y, z",18 f,1,1
2,V3,3,0.0,0.1045,0.5,"0, y, 1/2",9 e,2,2
3,V4,3,0.0,0.2856,0.5,"0, y, 1/2",9 d,2,2
