,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.0,"1/2, 0, 0",4 d,2/m
1,E2,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 e,-1
2,E3,0.3483,0.0,0.25,"x, 0, 1/4",8 j,2
