,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,7,10,16,22,26,34,48,63,76,307,4.4.4.4.4.18
1,V2,4,8,12,16,21,28,37,49,64,80,320,4.4.4.8.4.18
