,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,17,32,46,71,95,129,166,199,768,3.3.8.8.8.8
1,V2,4,9,18,32,50,70,95,128,166,212,785,3.4.8.8.8.8
