,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.9393,0.8806,0.1812,"x, y, z",16 e,1,1
1,V2,6,0.25,0.2793,0.375,"1/4, y, 3/8",8 d,2,2
