,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,12,19,32,53,90,133,170,203,234,952,3.3.4.4.6.6.8.8.8.8
1,V2,5,12,17,29,48,70,126,180,203,243,934,3.3.4.4.6.6.8.8.8.8
2,V3,3,8,21,40,61,82,105,146,211,292,970,6.8(2).8(2)
3,V4,3,6,18,31,36,56,81,136,223,264,855,3.8(2).8(2)
