,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,24,36,52,75,100,129,164,602,10(4).10(4).10(4)
1,V2,3,6,12,24,38,54,75,101,132,162,608,10(4).10(4).10(4)
