,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,22,23,113,65,271,129,491,215,781,2114
1,V2,9,12,69,44,195,98,387,174,645,272,1906
