,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.769,0.0,"0, y, 0",18 f,2
1,E2,0.3333,0.9357,0.1667,"1/3, y, 1/6",18 g,2
2,E3,0.1667,0.8333,0.3333,"1/6, 5/6, 1/3",9 e,2/m
