,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0323,0.0323,0.3169,"x, x, z",96 g,m,2
1,V2,12,0.0,0.25,0.25,"0, 1/4, 1/4",16 d,-3m,12
2,V3,12,0.125,0.125,0.625,"1/8, 1/8, 5/8",8 b,-43m,24
