,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3729,0.7459,0.0,"x, 2x, 0",6 l,m
1,E2,0.1271,0.5635,0.25,"2y, y, z",12 o,m
2,E3,0.0,0.5,0.5,"0, 1/2, 1/2",3 g,mmm
