,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,21,48,83,135,182,267,322,444,502,2011
1,V2,8,24,48,82,128,208,248,330,408,584,2069
2,V3,4,12,40,82,116,162,232,366,388,466,1869
