,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.236,0.472,0.0853,"x, 2x, z",12 k,m,2
1,V2,5,0.1386,0.5693,0.1566,"2y, y, z",12 k,m,2
2,V3,4,0.5693,0.1386,0.2063,"x, 2x, z",12 k,m,2
3,V4,5,0.0973,0.1946,0.0356,"x, 2x, z",12 k,m,2
