,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3102,0.6204,0.0,"x, 2x, 0",6 l,mm2
1,E2,0.0802,0.5401,0.5,"2y, y, 0",6 l,mm2
2,E3,0.0,0.5,0.0,"0, 1/2, 0",3 f,mmm
3,E4,0.1605,0.5802,0.0,"2y, y, 0",6 l,mm2
