,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0605,0.0605,0.6102,"x, x, z",24 k,m,2
1,V2,3,0.1307,0.1307,0.709,"x, x, z",24 k,m,2
2,V3,3,0.07,0.75,0.25,"x, 3/4, 1/4",24 h,2,2
