,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,9,17,28,41,54,68,89,114,429,4.8.10(2)
1,V2,3,6,11,18,27,40,57,72,88,109,432,8.10.10
