,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0,0.0,0.0763,"0, 0, z",24 f,mm2,4
1,V2,3,0.0,0.0,0.1842,"0, 0, z",24 f,mm2,4
2,V3,3,0.0382,0.0382,0.2777,"x, x, z",48 h,m,2
3,V4,5,0.1101,0.1101,0.3136,"x, x, z",48 h,m,2
4,V5,5,0.1355,0.2118,0.2882,"x, y, 1/2-y",48 h,m,2
